(0.0000, 0.0000)
(0.0000, 0.0000)
(0.0000, 0.0000)
(0.0000, 0.0000)
(0.2008, 0.1506)
(0.0941, 0.2732)
(0.1811, 0.1462)
(0.1839, 0.1449)
(0.1889, 0.1506)
(0.1818, 0.1476)
(0.1841, 0.1473)
(0.1623, 0.1652)
(0.1746, 0.1691)
(0.1636, 0.1682)
(0.2127, 0.2561)
(0.1643, 0.2739)
(0.1522, 0.2752)
(0.1361, 0.2794)
(0.1571, 0.2810)
(0.1487, 0.2893)
(0.1600, 0.2883)
(0.1609, 0.2744)
(0.2515, 0.2349)
(0.3346, 0.2098)
(0.3421, 0.2114)
(0.3005, 0.1993)
(0.2619, 0.2010)
(0.3174, 0.2058)
(0.3040, 0.2039)
(0.2921, 0.2037)
(0.2933, 0.2026)
(0.2966, 0.2027)
(0.3003, 0.2009)
(0.3023, 0.2045)
(0.2997, 0.2028)
(0.2960, 0.2038)
(0.2908, 0.2019)
(0.2883, 0.1983)
(0.1459, 0.0585)
(0.0587, -0.1301)
(-0.1306, -0.2948)
(-0.1895, -0.4296)
(-0.1728, -0.4795)
(-0.1510, -0.4877)
(-0.1715, -0.5018)
(-0.0870, -0.5112)
(-0.0981, -0.5005)
(-0.0848, -0.4922)
(-0.0845, -0.4915)
(-0.0866, -0.4926)
(-0.0922, -0.4928)
(-0.0946, -0.4940)
(-0.0923, -0.4990)
(-0.0931, -0.5026)
(-0.0916, -0.5024)
(-0.0868, -0.5047)
(-0.0906, -0.5037)
(-0.1038, -0.5156)
(-0.0842, -0.4779)
(0.0136, -0.2220)
(0.1883, 0.0211)
(0.1841, 0.1946)
(0.2079, 0.2185)
(0.1976, 0.2111)
(0.2114, 0.1998)
(0.1546, 0.2484)
(0.1464, 0.2622)
(0.1398, 0.2728)
(0.1359, 0.2717)
(0.1339, 0.2723)
(0.1329, 0.2728)
(0.1547, 0.2581)
(0.1622, 0.2526)
(0.1491, 0.2620)
(0.1334, 0.2694)
(0.1331, 0.2669)
(0.1401, 0.2587)
(0.1273, 0.1918)
(0.0898, 0.0030)
(0.1194, -0.0086)
(0.1949, 0.0063)
(0.1968, 0.0015)
(0.1977, 0.0014)
(0.1384, -0.0080)
(0.1131, -0.0083)
(0.1399, -0.0049)
(0.1412, -0.0048)
(0.1382, -0.0052)
(0.1408, -0.0039)
(0.1422, -0.0044)
(0.1359, -0.0022)
(0.1342, -0.0003)
(0.1355, -0.0130)
(0.2000, -0.0273)
(0.0875, -0.1032)
(-0.0699, -0.0622)
(-0.0354, -0.1156)
(-0.0831, -0.0767)
(-0.0866, -0.0768)
(-0.0882, -0.0699)
(-0.0863, -0.0683)
(-0.0869, -0.0700)
(-0.0440, -0.0816)
(-0.0329, -0.0838)
(-0.0223, -0.0855)
(-0.0297, -0.0785)
(-0.0467, -0.0751)
(-0.0607, -0.0659)
(-0.0666, -0.0345)
(0.1229, 0.0534)
(0.1827, 0.1641)
(0.2010, 0.1480)
(0.2103, 0.1491)
(0.2897, 0.1144)
(0.2604, 0.1060)
(0.2651, 0.1078)
(0.2476, 0.1100)
(0.1842, 0.1274)
(0.2071, 0.1175)
(0.2522, 0.1874)
(0.2394, 0.1883)
(0.2308, 0.1705)
(0.2391, 0.1830)
(0.2600, 0.1788)
(0.3063, 0.1816)
(0.2809, 0.1765)
(0.2739, 0.1836)
(0.2790, 0.1851)
(0.2931, 0.1765)
(0.2690, 0.1704)
(0.2437, 0.1644)
(0.2566, 0.1744)
(0.2733, 0.1682)
(0.2775, 0.1727)
(0.0000, 0.0000)
(0.0000, 0.0000)
(0.0000, 0.0000)
(0.0000, 0.0000)
