ANOTHER,-0.7888941,-0.3801264,3.018334
ANOTHER,-0.7943774,-0.3837526,3.039469
ANOTHER,-0.8000159,-0.3806582,3.06362
ANOTHER,-0.799551,-0.3830546,3.085256
ANOTHER,-0.7812113,-0.3825625,3.105326
ANOTHER,-0.7845694,-0.3830174,3.125457
ANOTHER,-0.7883447,-0.3782783,3.147981
ANOTHER,-0.8579887,-0.3652659,3.172404
ANOTHER,-1.014485,-0.01583934,3.195429
ANOTHER,-1.036474,0.1811838,3.217904
ANOTHER,-1.046277,0.1970308,3.240281
ANOTHER,-1.052389,0.1983572,3.259281
ANOTHER,-1.039851,0.2026102,3.280708
ANOTHER,-1.040129,0.2041787,3.303419
ANOTHER,-1.031452,0.191722,3.327451
ANOTHER,-1.027551,0.1923651,3.347346
ANOTHER,-0.7271731,0.2787024,3.366202
ANOTHER,-0.1942038,0.6291053,3.386015
ANOTHER,0.2793939,0.8717427,3.408021
ANOTHER,0.6468276,0.8094112,3.432405
ANOTHER,0.6599684,0.8939326,3.456468
ANOTHER,0.6381095,0.9045559,3.481815
ANOTHER,0.642492,0.9142652,3.504021
ANOTHER,0.6411363,0.9119176,3.527052
ANOTHER,0.6758924,0.9394383,3.551332
ANOTHER,0.6674085,0.925731,3.57443
ANOTHER,0.6528308,0.9171257,3.597807
ANOTHER,0.6454424,0.9243632,3.620045
ANOTHER,0.6478609,0.9177899,3.642358
ANOTHER,0.6523774,0.9144356,3.662295
ANOTHER,0.8427039,0.9040986,3.683453
ANOTHER,0.7995071,0.9191743,3.706664
ANOTHER,0.7840832,0.9095588,3.72941
ANOTHER,0.7799118,0.9182435,3.749253
ANOTHER,0.7847296,0.909417,3.768256
ANOTHER,0.8824013,0.7435172,3.788019
ANOTHER,0.9366348,0.6009358,3.811211
ANOTHER,0.9069269,0.5599239,3.834665
ANOTHER,0.9327444,0.5153326,3.854517
ANOTHER,0.9306083,0.5215796,3.875956
ANOTHER,0.9344148,0.527128,3.896326
ANOTHER,0.8818353,0.5269372,3.91748
ANOTHER,0.9174162,0.5169262,3.938648
ANOTHER,0.915203,0.5301356,3.959758
ANOTHER,0.9266385,0.5320435,3.981216
ANOTHER,0.9313719,0.5267412,4.004249
ANOTHER,0.9206916,0.5302968,4.028236
ANOTHER,0.9322333,0.5318867,4.048495
ANOTHER,0.9297586,0.5358683,4.068587
ANOTHER,0.9129268,0.5339345,4.089601
ANOTHER,0.9242288,0.5391285,4.11369
ANOTHER,0.9331468,0.5411521,4.137223
ANOTHER,0.9866524,0.6114742,4.159791
ANOTHER,0.9800439,0.5835624,4.181496
ANOTHER,0.981551,0.6039423,4.200592
ANOTHER,0.9841986,0.6081657,4.220609
ANOTHER,0.9727417,0.6070694,4.240273
ANOTHER,0.9726126,0.5997559,4.260198
ANOTHER,0.9837756,0.6032111,4.282712
ANOTHER,0.9901008,0.6055697,4.306587
ANOTHER,0.9819351,0.6202083,4.330472
ANOTHER,0.9777381,0.6132171,4.349865
ANOTHER,0.9866508,0.6128535,4.369413
ANOTHER,0.9680569,0.6088579,4.391109
ANOTHER,0.9739081,0.6056306,4.415658
ANOTHER,0.9922841,0.6276166,4.438274
ANOTHER,0.9900594,0.6244279,4.460395
ANOTHER,0.9930304,0.6339033,4.482408
ANOTHER,0.8237017,0.9698076,4.501896
ANOTHER,0.7926432,1.111621,4.520764
ANOTHER,0.7956611,1.070259,4.541803
ANOTHER,0.7879953,1.100385,4.56174
ANOTHER,0.8141713,1.094437,4.584087
ANOTHER,0.8025191,1.113288,4.609205
ANOTHER,0.7887807,1.091534,4.631881
ANOTHER,0.8167228,1.100067,4.651797
ANOTHER,0.7950054,1.082289,4.671772
ANOTHER,0.7759406,1.109724,4.693172
ANOTHER,0.8147677,1.110324,4.71901
ANOTHER,0.8180582,1.101884,4.741997
ANOTHER,0.8109615,1.111029,4.762087
ANOTHER,0.8233835,1.103784,4.781908
ANOTHER,0.8137913,1.104659,4.800894
ANOTHER,0.8147123,1.10088,4.822113
ANOTHER,0.8052796,1.095661,4.844294
ANOTHER,0.7909716,1.120183,4.864632
ANOTHER,0.8017606,1.093396,4.884251
ANOTHER,0.8003835,1.088188,4.904205
ANOTHER,0.7900549,1.096556,4.923579
ANOTHER,0.7953451,1.096013,4.9454
ANOTHER,0.7890804,1.080434,4.97015
ANOTHER,0.7716608,1.104143,4.992585
ANOTHER,0.7876191,1.088297,5.015844
ANOTHER,-0.117463,0.8174783,5.038903
ANOTHER,-0.6898929,0.5047103,5.063119
ANOTHER,-0.9710113,0.2484496,5.086891
ANOTHER,-0.9939238,0.2013459,5.1097
ANOTHER,-0.9606785,0.1998173,5.133095
ANOTHER,-0.9875907,0.1788142,5.152932
ANOTHER,-0.993564,0.1963645,5.171774
ANOTHER,-0.9776295,0.166409,5.191604
ANOTHER,-0.9797693,0.1650082,5.215346
ANOTHER,-0.9705217,0.1748017,5.239513
ANOTHER,-0.9883059,0.1485759,5.264248
ANOTHER,-0.9767825,0.1735229,5.286666
ANOTHER,-0.974612,0.1628587,5.309861
ANOTHER,-0.9746558,0.1698888,5.333039
ANOTHER,-0.9726496,0.166685,5.356925
ANOTHER,-0.9785946,0.1723536,5.379984
ANOTHER,-0.9797156,0.177499,5.402884
ANOTHER,-0.9857051,0.1599192,5.426123
ANOTHER,-0.9904485,0.1738132,5.445815
ANOTHER,-0.9904485,0.1738132,5.465984
ANOTHER,-0.9846476,0.1598233,5.485782
ANOTHER,-0.9857265,0.1438945,5.506001
ANOTHER,-0.9767861,0.165353,5.52707
ANOTHER,-0.9895681,0.1593747,5.547811
ANOTHER,-0.9502628,0.1672236,5.568026
ANOTHER,-0.9848719,0.1508108,5.587747
ANOTHER,-0.9995138,0.16125,5.609778
ANOTHER,-1.002792,0.1576667,5.629606
ANOTHER,-1.002792,0.1576667,5.652909
ANOTHER,-0.9916337,0.1713773,5.677282
ANOTHER,-1.001675,0.1639253,5.700757
ANOTHER,-0.9915919,0.1654301,5.723828
ANOTHER,-0.8174189,0.2167658,5.745802
ANOTHER,-0.265819,0.482849,5.765653
ANOTHER,-0.265819,0.482849,5.785691
ANOTHER,-0.2314036,0.5794076,5.804683
ANOTHER,-0.276115,0.5330224,5.825864
ANOTHER,-0.23929,0.543007,5.852079
ANOTHER,-0.2761541,0.5195729,5.876968
ANOTHER,-0.2726022,0.5343939,5.896868
ANOTHER,-0.2944622,0.5238723,5.916826
ANOTHER,-0.2708279,0.5255505,5.937719
ANOTHER,-0.2400025,0.5271971,5.961971
ANOTHER,-0.2516284,0.5236973,5.984632
ANOTHER,-0.2366195,0.5339364,6.003813
ANOTHER,-0.2494667,0.514617,6.023831
ANOTHER,-0.2461149,0.513077,6.045019
ANOTHER,-0.2447219,0.508426,6.068963
ANOTHER,-0.2541045,0.5016207,6.091727
ANOTHER,-0.2474471,0.4977451,6.111125
ANOTHER,-0.2495234,0.4932572,6.131936
ANOTHER,-0.2555752,0.4915462,6.155602
ANOTHER,-0.2336494,0.4951342,6.178457
ANOTHER,-0.2510559,0.4927602,6.198373
ANOTHER,-0.2659981,0.493623,6.218444
ANOTHER,-0.2502995,0.4990929,6.238817
ANOTHER,-0.258702,0.4940288,6.263466

ANOTHER,-0.08867787,0.1807971,0.025286
ANOTHER,-0.06750574,0.1893334,0.0481486
ANOTHER,-0.09517186,0.185908,0.0707944
ANOTHER,-0.09601693,0.1844806,0.0931454
ANOTHER,-0.07065319,0.1864441,0.1152677
ANOTHER,-0.07840305,0.1779954,0.1516734
ANOTHER,-0.07015971,0.1770473,0.1754857
ANOTHER,-0.07104493,0.1859363,0.1982516
ANOTHER,-0.06688158,0.185052,0.2211724
ANOTHER,-0.07587004,0.185972,0.244173
ANOTHER,-0.05726446,0.200662,0.2671384
ANOTHER,-0.08063794,0.1876528,0.3020897
ANOTHER,-0.0533411,0.1958319,0.3256965
ANOTHER,-0.07252267,0.1862415,0.3474146
ANOTHER,-0.04897924,0.1795236,0.3691053
ANOTHER,-0.06067572,0.1824634,0.3914349
ANOTHER,-0.05639825,0.1909185,0.4104167
ANOTHER,-0.06314283,0.188366,0.4303356
ANOTHER,-0.05079046,0.1839846,0.4532043
ANOTHER,-0.05958484,0.1718698,0.477182
ANOTHER,-0.2404144,0.5681948,0.5003361
ANOTHER,-0.3847856,0.9466059,0.5233511
ANOTHER,-0.3629045,1.27357,0.5493442
ANOTHER,-0.3657876,1.368763,0.5718383
ANOTHER,-0.3717287,1.374051,0.5952702
ANOTHER,-0.3676536,1.379235,0.6179512
ANOTHER,-0.3491133,1.400306,0.6410168
ANOTHER,-0.3889312,1.3933,0.6641247
ANOTHER,-0.3749262,1.408967,0.686967
ANOTHER,-0.3743998,1.39544,0.7122417
ANOTHER,-0.4004299,1.395958,0.7361522
ANOTHER,-0.4025789,1.383319,0.7593156
ANOTHER,-0.3617233,1.379038,0.7811974
ANOTHER,-0.3816003,1.363181,0.8007936
ANOTHER,-0.4075619,1.32693,0.8200037
ANOTHER,-0.4122252,1.317981,0.8408129
ANOTHER,-0.3885572,1.320073,0.8647044
ANOTHER,-0.3680104,1.404019,0.8889065
ANOTHER,-0.3636113,1.395241,0.9136696
ANOTHER,-0.3732203,1.40684,0.9367886
ANOTHER,-0.3748162,1.398101,0.9596666
ANOTHER,-0.3644089,1.404031,0.9836904
ANOTHER,-0.3570127,1.375057,1.006845
ANOTHER,-0.3869904,1.391092,1.029126
ANOTHER,-0.3885682,1.381268,1.04896
ANOTHER,-0.3542056,1.387983,1.382294
ANOTHER,0.3612179,-0.6756501,1.402918
ANOTHER,0.3100163,-0.6469976,1.423473
ANOTHER,0.3270172,-0.654083,1.447015
ANOTHER,0.3103556,-0.6599926,1.46987
ANOTHER,0.3255394,-0.6681195,1.489902
ANOTHER,0.3229937,-0.6634705,1.50998
ANOTHER,0.3248491,-0.6688365,1.529801
ANOTHER,0.3337131,-0.6682792,1.548922
ANOTHER,0.3277697,-0.6740555,1.570472
ANOTHER,0.3225805,-0.6767162,1.5909
ANOTHER,0.3258377,-0.666414,1.610894
ANOTHER,0.339514,-0.6553228,1.632695
ANOTHER,0.3275515,-0.6629781,1.656586
ANOTHER,0.3384269,-0.6618898,1.680604
ANOTHER,0.3365782,-0.6642846,1.704879
ANOTHER,0.3218706,-0.6799443,1.72684
ANOTHER,0.3368611,-0.6653643,1.747457
ANOTHER,0.3292181,-0.6611994,1.767836
ANOTHER,0.3292181,-0.6611994,1.788111
ANOTHER,0.3278452,-0.6730101,1.809198
ANOTHER,0.3377574,-0.6657816,1.831208
ANOTHER,0.3279948,-0.6645765,1.852781
ANOTHER,0.3271028,-0.6759214,1.87543
ANOTHER,0.3314729,-0.6658527,1.897382
ANOTHER,0.3282639,-0.6736483,1.918992
ANOTHER,0.170245,-0.6818473,1.939226
ANOTHER,-0.24644,-0.6497443,1.959039
ANOTHER,-0.27872,-0.6648144,1.97999
ANOTHER,-0.3157848,-0.6577049,1.999728
ANOTHER,-0.342801,-0.6636644,2.019891
ANOTHER,-0.3442032,-0.6422582,2.040864
ANOTHER,-0.3478888,-0.6604748,2.061859
ANOTHER,-0.3489109,-0.6518251,2.082333
ANOTHER,-0.3360747,-0.6518495,2.101987
ANOTHER,-0.3431268,-0.6588538,2.122805
ANOTHER,-0.3158707,-0.655435,2.142777
ANOTHER,-0.3449075,-0.6634283,2.163839
ANOTHER,-0.3405511,-0.6687581,2.18818
ANOTHER,-0.3528632,-0.6662863,2.21237
ANOTHER,-0.3455029,-0.661445,2.2359
ANOTHER,-0.3582717,-0.661469,2.259272
ANOTHER,-0.3602045,-0.6665822,2.281147
ANOTHER,-0.325749,-0.6771744,2.301203
ANOTHER,-0.3528262,-0.6762042,2.321943
ANOTHER,-0.3223878,-0.6802508,2.345276
ANOTHER,-0.3213373,-0.6897894,2.369598
ANOTHER,-0.3447155,-0.6888297,2.391706
ANOTHER,-0.3152974,-0.6802783,2.414917
ANOTHER,-0.3190423,-0.6809981,2.439296
ANOTHER,-0.3215312,-0.6736894,2.462885
ANOTHER,-0.3635679,-0.649297,2.487117
ANOTHER,-0.5894895,-0.3669115,2.510521
ANOTHER,-0.5835577,-0.3100496,2.532357
ANOTHER,-0.5978207,-0.3006148,2.55476
ANOTHER,-0.6127263,-0.321697,2.577422
ANOTHER,-0.613161,-0.3268744,2.600784
ANOTHER,-0.6043905,-0.3206996,2.624682
ANOTHER,-0.6116672,-0.3230034,2.648026
ANOTHER,-0.6101818,-0.3148381,2.669878
ANOTHER,-0.7912146,-0.3232187,2.689769
ANOTHER,-0.8426415,-0.3433899,2.709506
ANOTHER,-0.8323095,-0.3355735,2.730781
ANOTHER,-0.8378277,-0.3406687,2.755632
ANOTHER,-0.8295391,-0.3401179,2.779173
ANOTHER,-0.7929189,-0.3447829,2.799006
ANOTHER,-0.8377845,-0.3520263,2.818291
ANOTHER,-0.7905719,-0.3644157,2.843233
ANOTHER,-0.7960976,-0.3459845,2.867451
ANOTHER,-0.8288429,-0.3551342,2.887768
ANOTHER,-0.8248188,-0.3567061,2.907604
ANOTHER,-0.8254585,-0.3621826,2.927554
ANOTHER,-0.7918534,-0.3537249,2.951608
ANOTHER,-0.8274183,-0.3471861,2.974649
ANOTHER,-0.8154948,-0.3491634,2.994772
ANOTHER,-0.7770767,-0.3318879,3.015011
ANOTHER,-0.7802168,-0.3253399,3.034832
ANOTHER,-0.7955503,-0.3254277,3.054874
ANOTHER,-0.7955503,-0.3254277,3.076736
ANOTHER,-0.8286232,-0.3293658,3.100822
ANOTHER,-0.7971547,-0.3227392,3.123892
ANOTHER,-0.8343374,-0.3336093,3.144857
ANOTHER,-0.808424,-0.3383281,3.164378
ANOTHER,-0.8047944,-0.3273959,3.187324
ANOTHER,-0.7972103,-0.33198,3.210325
ANOTHER,-0.810329,-0.3166735,3.234295
ANOTHER,-0.8017772,-0.3158675,3.25702
ANOTHER,-0.7996183,-0.3161441,3.279604
ANOTHER,-0.8107392,-0.3257916,3.300683
ANOTHER,-0.8080885,-0.3148634,3.321457
ANOTHER,-0.8054776,-0.3118386,3.346867
ANOTHER,-0.802111,-0.3157297,3.372397
ANOTHER,-0.8105616,-0.3357747,3.39134
ANOTHER,-0.8380092,-0.3423811,3.411456
ANOTHER,-0.8148419,-0.3349517,3.431435
ANOTHER,-0.8506048,-0.3438621,3.452863
ANOTHER,-0.8168333,-0.3514297,3.474603
ANOTHER,-0.4923029,-0.2621144,3.500548
ANOTHER,-0.04270811,-0.02877136,3.522451
ANOTHER,0.6310437,0.4567792,3.542119
ANOTHER,0.7714027,0.5683557,3.56222
ANOTHER,0.8007976,0.585367,3.583151
ANOTHER,0.8141987,0.5751339,3.606859
ANOTHER,0.8145066,0.5933017,3.629667
ANOTHER,0.8216293,0.6135603,3.653229
ANOTHER,0.8131629,0.5932077,3.674462
ANOTHER,0.8013397,0.5872363,3.69451
ANOTHER,0.8106886,0.5884284,3.714431
ANOTHER,0.8683904,0.7424469,3.735625
ANOTHER,0.7896418,0.9013959,3.757824
ANOTHER,0.7932327,1.018318,3.779541
ANOTHER,0.7922819,1.040251,3.80263
ANOTHER,0.7932292,1.024557,3.826618
ANOTHER,0.803171,1.033361,3.850562
ANOTHER,0.7977207,1.05382,3.873591
ANOTHER,0.7973218,1.034761,3.893236
ANOTHER,0.8003722,1.032016,3.913543
ANOTHER,0.7923079,1.049276,3.934719
ANOTHER,0.9754475,0.6638826,3.959699
ANOTHER,0.9689878,0.6627845,3.983331
ANOTHER,0.9948559,0.6686891,4.00303
ANOTHER,0.9948559,0.6686891,4.022916
ANOTHER,0.9996947,0.6550645,4.041959
ANOTHER,0.9808624,0.6482233,4.062116
ANOTHER,0.9738445,0.6480419,4.082063
ANOTHER,0.9790319,0.6673702,4.10304
ANOTHER,0.9707522,0.6562331,4.125238
ANOTHER,0.9711579,0.657263,4.148586
ANOTHER,0.9811265,0.6571305,4.171369
ANOTHER,0.9683869,0.6451522,4.191091
ANOTHER,0.9763976,0.6577102,4.210864
ANOTHER,0.9730866,0.6545193,4.230606
ANOTHER,0.9675496,0.6563064,4.254659
ANOTHER,0.9630893,0.6478918,4.278705
ANOTHER,0.9689247,0.6511488,4.302292
ANOTHER,0.9590783,0.6442975,4.326444
ANOTHER,0.9590309,0.6472234,4.349266
ANOTHER,0.966065,0.6418042,4.37258
ANOTHER,0.8002845,1.081868,4.396584
ANOTHER,0.8373796,1.088903,4.421022
ANOTHER,0.8452285,1.123472,4.443454
ANOTHER,0.8291724,1.127035,4.467397
ANOTHER,0.8293294,1.131361,4.490205
ANOTHER,0.8248824,1.141783,4.513302
ANOTHER,0.8176134,1.148751,4.534318
ANOTHER,0.8373089,1.128053,4.554698
ANOTHER,0.7965308,1.145236,4.575586
ANOTHER,0.8192278,1.122905,4.598196
ANOTHER,0.8177193,1.121423,4.621449
ANOTHER,0.8038977,1.121037,4.645676
ANOTHER,0.8173399,1.114175,4.670343
ANOTHER,0.8079274,1.118788,4.693195
ANOTHER,0.8179092,1.133115,4.716326
ANOTHER,0.8050763,1.125288,4.736551
ANOTHER,0.529666,1.018312,4.756654
ANOTHER,-0.0650252,0.767803,4.777386
ANOTHER,-0.5682716,0.5605843,4.801378
ANOTHER,-0.9482974,0.5192593,4.823545
ANOTHER,-0.9663299,0.0694333,4.843365
ANOTHER,-0.9800149,0.003767088,4.863847
ANOTHER,-1.035576,0.03544471,4.884506
ANOTHER,-1.001488,0.01059595,4.90357
ANOTHER,-1.010866,0.02755525,4.924694
ANOTHER,-1.022284,0.01119594,4.944517
ANOTHER,-1.022349,-3.806129E-05,4.965657
ANOTHER,-1.00192,-0.0003418829,4.990622
ANOTHER,-1.001046,-0.01372337,5.014632
ANOTHER,-1.018588,-0.002000611,5.035494
ANOTHER,-1.110856,0.1782947,5.054579
ANOTHER,-1.106776,0.1902291,5.075622
ANOTHER,-1.094144,0.1807494,5.09978
ANOTHER,-1.097459,0.1926976,5.123165
ANOTHER,-1.105465,0.1925042,5.145813
ANOTHER,-1.109167,0.190646,5.169413
ANOTHER,-1.091395,0.1780029,5.188989
ANOTHER,-1.091395,0.1780029,5.20886
ANOTHER,-1.095676,0.1826323,5.228017
ANOTHER,-1.117177,0.1886399,5.248913
ANOTHER,-1.106243,0.1757216,5.269789
ANOTHER,-1.101056,0.1889486,5.288711
ANOTHER,-1.113931,0.1872629,5.310094
ANOTHER,-1.119699,0.1834221,5.331471
ANOTHER,-1.115165,0.185032,5.354818
ANOTHER,-1.107684,0.1926372,5.378088
ANOTHER,-1.123285,0.1797406,5.400908
ANOTHER,-1.117487,0.1880713,5.423701
ANOTHER,-1.123609,0.1889694,5.447757
ANOTHER,-1.118351,0.1811031,5.470943
ANOTHER,-1.120378,0.1941026,5.494725
ANOTHER,-1.117745,0.1956213,5.51735
ANOTHER,-0.4286273,0.3753625,5.541313
ANOTHER,-0.1464213,0.4154902,5.565087
ANOTHER,-0.1422327,0.4336953,5.588964
ANOTHER,-0.1390232,0.4354747,5.610568
ANOTHER,-0.1539264,0.4341582,5.632483
ANOTHER,-0.135335,0.4235158,5.654571
ANOTHER,-0.1223433,0.4239366,5.684776
ANOTHER,-0.1223433,0.4239366,5.704151
ANOTHER,-0.1320852,0.4301106,5.72474
ANOTHER,-0.12283,0.4392765,5.742783
ANOTHER,-0.1364595,0.4492689,5.761542
ANOTHER,-0.1318005,0.4508585,5.781175
ANOTHER,-0.1271248,0.4397219,5.802749
ANOTHER,-0.1487764,0.4467967,5.823963
ANOTHER,-0.1303604,0.4297846,5.844855
ANOTHER,-0.1365293,0.4342411,5.866082
ANOTHER,-0.1103345,0.4488151,5.886671
ANOTHER,-0.1148477,0.4447232,5.907724
ANOTHER,-0.1112686,0.4503496,5.928543
ANOTHER,-0.124638,0.4453836,5.949834
ANOTHER,-0.1292412,0.4376227,5.969614
ANOTHER,-0.1302754,0.4477335,5.990621
ANOTHER,-0.1264073,0.4306206,6.012671
ANOTHER,-0.1192147,0.4409297,6.035671
ANOTHER,-0.1807971,0.5533144,6.055642
ANOTHER,-0.1355842,0.673262,6.075717
ANOTHER,-0.1241169,0.6859261,6.096439
ANOTHER,-0.1294085,0.680536,6.116614
ANOTHER,-0.1348492,0.6797115,6.138062
ANOTHER,-0.113367,0.6665401,6.159093
ANOTHER,-0.1456784,0.6876112,6.180762
ANOTHER,-0.1102616,0.6816319,6.20318
ANOTHER,-0.1313772,0.6678228,6.222466
ANOTHER,-0.1170579,0.6752962,6.242616
ANOTHER,-0.1070476,0.6725189,6.26505
ANOTHER,-0.1123239,0.6658183,6.28607
ANOTHER,-0.1678267,0.6033589,6.307631
ANOTHER,-0.2814533,0.5254057,6.329848
ANOTHER,-0.2548655,0.5176347,6.351698
ANOTHER,-0.2917814,0.506455,6.373833

