word_id,word,time,x,y
1,CAPABLE,0.6333333333333336,0.7670464,0.4639632
1,CAPABLE,0.6500000000000004,0.7495885,0.4517003
1,CAPABLE,0.6666666666666671,0.7443142,0.4625293
1,CAPABLE,0.6833333333333338,0.7479926,0.4661101
1,CAPABLE,0.7000000000000005,0.7286104,0.4522807
1,CAPABLE,0.7166666666666672,0.7265768,0.4568667
1,CAPABLE,0.733333333333334,0.7724382,0.4481629
1,CAPABLE,0.7500000000000007,0.7452483,0.4431435
1,CAPABLE,0.7666666666666674,0.7420337,0.4423696
1,CAPABLE,0.7833333333333341,0.7614195,0.4407619
1,CAPABLE,0.8000000000000008,0.7484642,0.4579373
1,CAPABLE,0.8166666666666675,0.7489607,0.4357327
1,CAPABLE,0.8333333333333343,0.7426211,0.4482509
1,CAPABLE,0.850000000000001,0.726554,0.4404702
1,CAPABLE,0.8666666666666677,0.7419816,0.4394221
1,CAPABLE,0.8833333333333344,0.7200139,0.4548416
1,CAPABLE,0.9000000000000011,1.010309,0.5594447
1,CAPABLE,0.9166666666666679,1.069852,0.6325213
1,CAPABLE,0.9333333333333346,1.08695,0.6414925
1,CAPABLE,0.9500000000000013,1.095249,0.6481918
1,CAPABLE,0.966666666666668,1.095823,0.667645
1,CAPABLE,0.9833333333333347,1.086107,0.648115
1,CAPABLE,1.0000000000000013,1.093733,0.6524911
1,CAPABLE,1.016666666666668,1.086796,0.6502993
1,CAPABLE,1.0333333333333345,1.082657,0.6421002
1,CAPABLE,1.0500000000000012,1.094219,0.6382228
1,CAPABLE,1.0666666666666678,1.090299,0.6499617
1,CAPABLE,1.0833333333333344,1.093091,0.6422825
1,CAPABLE,1.100000000000001,1.093789,0.6512815
1,CAPABLE,1.1166666666666676,1.103549,0.6525449
1,CAPABLE,1.1333333333333342,1.100274,0.6556281
1,CAPABLE,1.1500000000000008,1.094203,0.6554908
1,CAPABLE,1.1666666666666674,1.101013,0.6620851
1,CAPABLE,1.183333333333334,1.078245,0.651509
1,CAPABLE,1.2000000000000006,1.088534,0.6623368
1,CAPABLE,1.2166666666666672,1.082242,0.6509604
1,CAPABLE,1.2333333333333338,1.096462,0.6468199
1,CAPABLE,1.2500000000000004,1.070017,0.6581324
1,CAPABLE,1.266666666666667,1.076188,0.6386271
1,CAPABLE,1.2833333333333337,1.085777,0.6632552
1,CAPABLE,1.3000000000000003,1.074741,0.6574765
1,CAPABLE,1.3166666666666669,1.073169,0.6395067
1,CAPABLE,1.3333333333333335,0.7614662,0.5555316
1,CAPABLE,1.35,0.4101325,0.5671169
1,CAPABLE,1.3666666666666667,0.3737063,0.5409573
1,CAPABLE,1.3833333333333333,0.3450119,0.5238861
1,CAPABLE,1.4,0.3493188,0.533249
1,CAPABLE,1.4166666666666665,0.363011,0.540013
1,CAPABLE,1.4333333333333331,0.3651504,0.5155345
1,CAPABLE,1.4499999999999997,0.3330993,0.5250664
1,CAPABLE,1.4666666666666663,0.3307424,0.537302
1,CAPABLE,1.483333333333333,0.3626803,0.5166385
1,CAPABLE,1.4999999999999996,0.3259215,0.5283389
1,CAPABLE,1.5166666666666662,0.3235584,0.5228486
1,CAPABLE,1.5333333333333328,0.3588318,0.5226356
1,CAPABLE,1.5499999999999994,0.3548724,0.5209502
1,CAPABLE,1.566666666666666,0.3598017,0.5254289
1,CAPABLE,1.5833333333333326,0.3339345,0.5175799
1,CAPABLE,1.5999999999999992,0.3227321,0.5055686
1,CAPABLE,1.6166666666666658,0.3130167,0.5139117
1,CAPABLE,1.6333333333333324,0.3422704,0.5032271
1,CAPABLE,1.649999999999999,0.3350745,0.4967989
1,CAPABLE,1.6666666666666656,0.3263359,0.5197625
1,CAPABLE,1.6833333333333322,0.3311266,0.5117309
1,CAPABLE,1.6999999999999988,0.3327467,0.5206593
1,CAPABLE,1.7166666666666655,0.3132372,0.5023288
1,CAPABLE,1.733333333333332,0.3354622,0.5001491
1,CAPABLE,1.7499999999999987,0.3649167,0.5021496
1,CAPABLE,1.7666666666666653,0.3631584,0.4913477
1,CAPABLE,1.7833333333333319,0.3594638,0.5052096
1,CAPABLE,1.7999999999999985,0.432561,0.4907258
1,CAPABLE,1.816666666666665,0.4147578,0.4971603
1,CAPABLE,1.8333333333333317,0.4509444,0.4843071
1,CAPABLE,1.8499999999999983,0.4165277,0.5025632
1,CAPABLE,1.866666666666665,0.4494174,0.5078049
1,CAPABLE,1.8833333333333315,0.4283121,0.4940144
1,CAPABLE,1.8999999999999981,0.4468933,0.4863119
1,CAPABLE,1.9166666666666647,0.4697146,0.5011067
1,CAPABLE,1.9333333333333313,0.4179789,0.5008156
1,CAPABLE,1.949999999999998,0.4205697,0.4860666
1,CAPABLE,1.9666666666666646,0.3827866,0.5054104
1,CAPABLE,1.9833333333333312,0.4081833,0.4937131
1,CAPABLE,1.9999999999999978,0.4508076,0.505236
1,CAPABLE,2.0166666666666644,0.392188,0.4971034
1,CAPABLE,2.033333333333331,0.428819,0.4813755
1,CAPABLE,2.0499999999999976,0.3959623,0.4733521
1,CAPABLE,2.066666666666664,0.4457973,0.4756955
1,CAPABLE,2.083333333333331,0.4238799,0.4560592
1,CAPABLE,2.0999999999999974,0.3910042,0.4673847
1,CAPABLE,2.116666666666664,0.401926,0.4713362
1,CAPABLE,2.1333333333333306,0.4489261,0.4614505
1,CAPABLE,2.1499999999999972,0.4373813,0.4658851
1,CAPABLE,2.166666666666664,0.3835286,0.4711766
1,CAPABLE,2.1833333333333305,0.4179011,0.4749075
1,CAPABLE,2.199999999999997,0.3895385,0.459305
1,CAPABLE,2.2166666666666637,0.4846595,0.2555552
1,CAPABLE,2.2333333333333303,0.4765143,0.2344796
1,CAPABLE,2.249999999999997,0.5137686,0.2199782
1,CAPABLE,2.2666666666666635,0.5301905,0.2339733
1,CAPABLE,2.28333333333333,0.549146,0.2113377
1,CAPABLE,2.2999999999999967,0.5526682,0.228693
1,CAPABLE,2.3166666666666633,0.5188209,0.2207257
1,CAPABLE,2.33333333333333,0.5456867,0.2224706
1,CAPABLE,2.3499999999999965,0.532756,0.2327598
1,CAPABLE,2.366666666666663,0.4682621,0.2223026
1,CAPABLE,2.3833333333333298,0.4891245,0.2207045
1,CAPABLE,2.3999999999999964,0.5247028,0.2236165
1,CAPABLE,2.416666666666663,0.5064317,0.2098135
1,CAPABLE,2.4333333333333296,0.4997737,0.2187692
1,CAPABLE,2.449999999999996,0.4995915,0.2188398
1,CAPABLE,2.466666666666663,0.5039535,0.2244487
1,CAPABLE,2.4833333333333294,0.4988346,0.2368925
1,CAPABLE,2.499999999999996,0.5122099,0.2140449
1,CAPABLE,2.5166666666666626,0.47589,0.2185009
1,CAPABLE,2.533333333333329,0.4991945,0.2130071
1,CAPABLE,2.549999999999996,0.4991945,0.2130071
1,CAPABLE,2.5666666666666624,0.3397653,0.7104244
1,CAPABLE,2.583333333333329,0.3454253,0.661723
1,CAPABLE,2.5999999999999956,0.3311755,0.7071834
1,CAPABLE,2.6166666666666623,0.3219948,0.6960401
1,CAPABLE,2.633333333333329,0.3306923,0.704149
1,CAPABLE,2.6499999999999955,0.3432044,0.7011769
1,CAPABLE,2.666666666666662,0.2601422,0.6936514
1,CAPABLE,2.6833333333333287,0.3453336,0.7035176
1,CAPABLE,2.6999999999999953,0.2679654,0.7045847
1,CAPABLE,2.716666666666662,0.3057707,0.7001545
1,CAPABLE,2.7333333333333285,0.3024098,0.7029874
1,CAPABLE,2.749999999999995,0.2969138,0.6941558
1,CAPABLE,2.7666666666666617,0.3351062,0.685337
1,CAPABLE,2.7833333333333283,0.3178692,0.7074374
1,CAPABLE,2.799999999999995,0.3361789,0.7055701
1,CAPABLE,2.8166666666666615,0.3271704,0.709615
1,CAPABLE,2.833333333333328,0.3115558,0.7194339
1,CAPABLE,2.8499999999999948,0.2994354,0.7101287
1,CAPABLE,2.8666666666666614,0.321183,0.6995624
1,CAPABLE,2.883333333333328,0.2802113,0.7182696
1,CAPABLE,2.8999999999999946,0.2679599,0.7169314
1,CAPABLE,2.916666666666661,0.3176048,0.7090697
1,CAPABLE,2.933333333333328,0.314341,0.704922
1,CAPABLE,2.9499999999999944,0.3137158,0.7095204
1,CAPABLE,2.966666666666661,0.2946993,0.7200341
1,CAPABLE,2.9833333333333276,0.2937505,0.7224329
1,CAPABLE,2.9999999999999942,0.3204776,0.7117647
1,CAPABLE,3.016666666666661,0.3122446,0.7298502
1,CAPABLE,3.0333333333333274,0.3120514,0.7067319
1,CAPABLE,3.049999999999994,0.2762944,0.6880947
1,CAPABLE,3.0666666666666607,0.2170366,0.4234702
1,CAPABLE,3.0833333333333273,0.1967505,0.356622
1,CAPABLE,3.099999999999994,0.1938124,0.1775792
1,CAPABLE,3.1166666666666605,0.2061359,0.06852006
1,CAPABLE,3.133333333333327,0.2157395,0.006284841
1,CAPABLE,3.1499999999999937,0.2125793,-0.005718803
1,CAPABLE,3.1666666666666603,0.1938436,0.01522872
1,CAPABLE,3.183333333333327,0.1648738,-0.01797657
1,CAPABLE,3.1999999999999935,0.1971356,0.004040511
1,CAPABLE,3.21666666666666,0.1624044,-0.007049385
1,CAPABLE,3.2333333333333267,0.2039852,-0.009820024
1,CAPABLE,3.2499999999999933,0.1815653,-0.01876645
1,CAPABLE,3.26666666666666,0.1366617,-0.02538726
1,CAPABLE,3.2833333333333266,0.1760778,-0.03176536
1,CAPABLE,3.299999999999993,0.1970988,-0.03843784
1,CAPABLE,3.3166666666666598,0.1552149,-0.04793768
1,CAPABLE,3.3333333333333264,0.1894823,-0.03987134
1,CAPABLE,3.349999999999993,0.1732284,-0.05418252
1,CAPABLE,3.3666666666666596,0.1743381,-0.05424307
1,CAPABLE,3.383333333333326,0.1539966,-0.05936045
1,CAPABLE,3.399999999999993,0.1691726,-0.05217212
1,CAPABLE,3.4166666666666594,0.122549,-0.0670504
1,CAPABLE,3.433333333333326,0.1459772,-0.05993773
1,CAPABLE,3.4499999999999926,0.1279539,-0.08226755
1,CAPABLE,3.4666666666666592,0.1241494,-0.06322479
1,CAPABLE,3.483333333333326,0.1121933,-0.06165355
1,CAPABLE,3.4999999999999925,0.1495832,-0.06837168
1,CAPABLE,3.516666666666659,0.1341491,-0.04992996
1,CAPABLE,3.5333333333333257,0.1184624,-0.0534191
1,CAPABLE,3.5499999999999923,0.1401256,-0.07328015
1,CAPABLE,3.566666666666659,0.1401256,-0.07328015
1,CAPABLE,3.5833333333333255,0.1291763,-0.06213113
1,CAPABLE,3.599999999999992,0.09953314,-0.06911995
1,CAPABLE,3.6166666666666587,0.1782788,-0.110755
1,CAPABLE,3.6333333333333253,0.2092283,-0.1495063
1,CAPABLE,3.649999999999992,0.1557713,-0.1477613
2,PROCESS,0.0,-0.134799,-0.0964544
2,PROCESS,0.016666666666666666,-0.1509265,-0.1134357
2,PROCESS,0.03333333333333333,-0.1360845,-0.1097907
2,PROCESS,0.05,-0.1249089,-0.1026519
2,PROCESS,0.06666666666666667,-0.1301622,-0.1082677
2,PROCESS,0.08333333333333333,-0.1309743,-0.1061343
2,PROCESS,0.09999999999999999,-0.1206832,-0.09376407
2,PROCESS,0.11666666666666665,-0.2544304,0.02882358
2,PROCESS,0.13333333333333333,-0.288628,0.1225057
2,PROCESS,0.15,-0.2774375,0.1423532
2,PROCESS,0.16666666666666666,-0.302278,0.1388504
2,PROCESS,0.18333333333333332,-0.2789871,0.1433929
2,PROCESS,0.19999999999999998,-0.2735082,0.1543083
2,PROCESS,0.21666666666666665,-0.2666385,0.1550063
2,PROCESS,0.2333333333333333,-0.2684422,0.1387561
2,PROCESS,0.24999999999999997,-0.2645592,0.1489878
2,PROCESS,0.26666666666666666,-0.2760799,0.145039
2,PROCESS,0.2833333333333333,-0.2673875,0.1517139
2,PROCESS,0.3,-0.2769274,0.1450811
2,PROCESS,0.31666666666666665,-0.2968299,0.1477067
2,PROCESS,0.3333333333333333,-0.2968261,0.1477052
2,PROCESS,0.35,-0.2726455,0.1490573
2,PROCESS,0.36666666666666664,-0.2483131,0.1500659
2,PROCESS,0.3833333333333333,-0.2668599,0.1556488
2,PROCESS,0.39999999999999997,-0.2737946,0.1499364
2,PROCESS,0.41666666666666663,-0.2677311,0.1660419
2,PROCESS,0.4333333333333333,-0.3024955,0.1614489
2,PROCESS,0.44999999999999996,-0.2763639,0.1455868
2,PROCESS,0.4666666666666666,-0.278106,0.1539995
2,PROCESS,0.4833333333333333,-0.2802696,0.1460061
2,PROCESS,0.49999999999999994,-0.2806765,0.1609409
2,PROCESS,0.5166666666666666,-0.2775739,0.1528639
2,PROCESS,0.5333333333333333,-0.6348609,0.3340955
2,PROCESS,0.55,-0.7807567,0.3870248
2,PROCESS,0.5666666666666668,-0.7807567,0.3870248
2,PROCESS,0.5833333333333335,-0.7888027,0.3822054
2,PROCESS,0.6000000000000002,-0.7862962,0.3995315
2,PROCESS,0.6166666666666669,-0.7545061,0.400458
2,PROCESS,0.6333333333333336,-0.7844977,0.4140888
2,PROCESS,0.6500000000000004,-0.7934274,0.4174219
2,PROCESS,0.6666666666666671,-0.8004327,0.4123152
2,PROCESS,0.6833333333333338,-0.8043394,0.4251551
2,PROCESS,0.7000000000000005,-0.8084902,0.4115224
2,PROCESS,0.7166666666666672,-0.7888481,0.4021028
2,PROCESS,0.733333333333334,-0.8048235,0.4188453
2,PROCESS,0.7500000000000007,-0.8073193,0.4164038
2,PROCESS,0.7666666666666674,-0.8006179,0.4161175
2,PROCESS,0.7833333333333341,-0.7962558,0.4133231
2,PROCESS,0.8000000000000008,-0.819466,0.431495
2,PROCESS,0.8166666666666675,-0.8105475,0.4098341
2,PROCESS,0.8333333333333343,-0.8202626,0.412954
2,PROCESS,0.850000000000001,-0.8276328,0.4158553
2,PROCESS,0.8666666666666677,-0.8311555,0.4252635
2,PROCESS,0.8833333333333344,-0.8180877,0.4052489
2,PROCESS,0.9000000000000011,-0.8187838,0.4045644
2,PROCESS,0.9166666666666679,-0.8220458,0.4187317
2,PROCESS,0.9333333333333346,-0.8221041,0.4102509
2,PROCESS,0.9500000000000013,-0.8243216,0.4081279
2,PROCESS,0.966666666666668,-0.8276489,0.4019257
2,PROCESS,0.9833333333333347,-0.8173184,0.4001355
2,PROCESS,1.0000000000000013,-0.818398,0.3957329
2,PROCESS,1.016666666666668,-0.6431882,0.3671944
2,PROCESS,1.0333333333333345,-0.1248846,0.3039949
2,PROCESS,1.0500000000000012,0.2353563,0.1948688
2,PROCESS,1.0666666666666678,0.2377272,0.1852369
2,PROCESS,1.0833333333333344,0.2270818,0.1678836
2,PROCESS,1.100000000000001,0.2582912,0.1815217
2,PROCESS,1.1166666666666676,0.2376493,0.1865655
2,PROCESS,1.1333333333333342,0.2534789,0.1872975
2,PROCESS,1.1500000000000008,0.2385387,0.164383
2,PROCESS,1.1666666666666674,0.2192813,0.1775579
2,PROCESS,1.183333333333334,0.2484294,0.1753858
2,PROCESS,1.2000000000000006,0.2480496,0.1735189
2,PROCESS,1.2166666666666672,0.2265647,0.1710591
2,PROCESS,1.2333333333333338,0.2296164,0.1759959
2,PROCESS,1.2500000000000004,0.2449378,0.1648723
2,PROCESS,1.266666666666667,0.2300916,0.1658417
2,PROCESS,1.2833333333333337,0.2372022,0.1762772
2,PROCESS,1.3000000000000003,0.255555,0.1795965
2,PROCESS,1.3166666666666669,0.216821,0.1692761
2,PROCESS,1.3333333333333335,0.250219,0.1731639
2,PROCESS,1.35,0.2452829,0.1693228
2,PROCESS,1.3666666666666667,0.2396564,0.1637587
2,PROCESS,1.3833333333333333,0.2506569,0.1709873
2,PROCESS,1.4,0.2128322,0.159351
2,PROCESS,1.4166666666666665,0.2348364,0.1594431
2,PROCESS,1.4333333333333331,0.2396565,0.1662626
2,PROCESS,1.4499999999999997,0.253298,0.1384232
2,PROCESS,1.4666666666666663,0.251537,0.1485119
2,PROCESS,1.483333333333333,0.2221091,0.1436801
2,PROCESS,1.4999999999999996,0.2085064,0.1441787
2,PROCESS,1.5166666666666662,-0.6569193,0.3686821
2,PROCESS,1.5333333333333328,-0.8905747,0.3976442
2,PROCESS,1.5499999999999994,-0.9081075,0.3971991
2,PROCESS,1.566666666666666,-0.9014337,0.3885225
2,PROCESS,1.5833333333333326,-0.9131073,0.3255313
2,PROCESS,1.5999999999999992,-0.9032103,0.4027338
2,PROCESS,1.6166666666666658,-0.9027795,0.4067595
2,PROCESS,1.6333333333333324,-0.9082689,0.4105256
2,PROCESS,1.649999999999999,-0.9043999,0.4085997
2,PROCESS,1.6666666666666656,-0.912937,0.3456179
2,PROCESS,1.6833333333333322,-0.9259959,0.3475547
2,PROCESS,1.6999999999999988,-0.9258435,0.3363537
2,PROCESS,1.7166666666666655,-0.9175901,0.3420068
2,PROCESS,1.733333333333332,-0.9226971,0.3347138
2,PROCESS,1.7499999999999987,-0.9234747,0.3285619
2,PROCESS,1.7666666666666653,-0.9238007,0.3406726
2,PROCESS,1.7833333333333319,-0.9303929,0.3281667
2,PROCESS,1.7999999999999985,-0.9313008,0.3249051
2,PROCESS,1.816666666666665,-0.9181433,0.3945006
2,PROCESS,1.8333333333333317,-0.931105,0.3474827
2,PROCESS,1.8499999999999983,-0.9229134,0.3937238
2,PROCESS,1.866666666666665,-0.9328554,0.3187319
2,PROCESS,1.8833333333333315,-0.8329177,0.3868854
2,PROCESS,1.8999999999999981,-0.277322,0.4018993
2,PROCESS,1.9166666666666647,0.2624493,0.4587961
2,PROCESS,1.9333333333333313,1.043831,0.5368974
2,PROCESS,1.949999999999998,1.047812,0.5486652
2,PROCESS,1.9666666666666646,1.064618,0.5395957
2,PROCESS,1.9833333333333312,1.085851,0.5553494
2,PROCESS,1.9999999999999978,1.092644,0.5558879
2,PROCESS,2.0166666666666644,1.092479,0.5512412
2,PROCESS,2.033333333333331,1.116219,0.5680246
2,PROCESS,2.0499999999999976,1.105757,0.570551
2,PROCESS,2.066666666666664,1.106961,0.5705099
2,PROCESS,2.083333333333331,1.09143,0.5764908
2,PROCESS,2.0999999999999974,1.092584,0.5676053
2,PROCESS,2.116666666666664,1.072537,0.5652654
2,PROCESS,2.1333333333333306,1.04829,0.571322
2,PROCESS,2.1499999999999972,1.076635,0.5650602
2,PROCESS,2.166666666666664,1.06369,0.5699731
2,PROCESS,2.1833333333333305,1.100395,0.5550275
2,PROCESS,2.199999999999997,1.105907,0.55056
2,PROCESS,2.2166666666666637,1.079375,0.5655946
2,PROCESS,2.2333333333333303,1.071136,0.5590282
2,PROCESS,2.249999999999997,1.152863,0.5896793
2,PROCESS,2.2666666666666635,1.35356,0.6455779
2,PROCESS,2.28333333333333,1.287851,0.6627836
2,PROCESS,2.2999999999999967,1.328967,0.6533099
2,PROCESS,2.3166666666666633,1.335963,0.6605797
2,PROCESS,2.33333333333333,1.295197,0.6596698
2,PROCESS,2.3499999999999965,1.290239,0.6642233
2,PROCESS,2.366666666666663,1.315807,0.6469612
2,PROCESS,2.3833333333333298,1.322962,0.6511132
2,PROCESS,2.3999999999999964,1.321582,0.6578234
2,PROCESS,2.416666666666663,1.347441,0.6278012
2,PROCESS,2.4333333333333296,1.312276,0.633079
2,PROCESS,2.449999999999996,1.343376,0.6328149
2,PROCESS,2.466666666666663,1.319225,0.6275374
2,PROCESS,2.4833333333333294,1.314337,0.6392815
2,PROCESS,2.499999999999996,1.349662,0.6521438
2,PROCESS,2.5166666666666626,1.319021,0.6519519
2,PROCESS,2.533333333333329,1.311427,0.636945
2,PROCESS,2.549999999999996,1.330651,0.6333573
2,PROCESS,2.5666666666666624,1.320313,0.6344253
2,PROCESS,2.583333333333329,1.343538,0.6303511
2,PROCESS,2.5999999999999956,1.353285,0.6382291
2,PROCESS,2.6166666666666623,1.344149,0.6302529
2,PROCESS,2.633333333333329,1.306415,0.6105264
2,PROCESS,2.6499999999999955,1.329224,0.6416586
2,PROCESS,2.666666666666662,1.304439,0.6274156
2,PROCESS,2.6833333333333287,1.314016,0.6333864
2,PROCESS,2.6999999999999953,1.309854,0.6317884
2,PROCESS,2.716666666666662,1.309762,0.6247941
2,PROCESS,2.7333333333333285,1.316085,0.6320966
2,PROCESS,2.749999999999995,1.317391,0.635359
2,PROCESS,2.7666666666666617,1.317218,0.6358708
2,PROCESS,2.7833333333333283,1.309406,0.6353762
2,PROCESS,2.799999999999995,1.33535,0.6339737
2,PROCESS,2.8166666666666615,1.328091,0.6308888
2,PROCESS,2.833333333333328,1.3308,0.6352196
2,PROCESS,2.8499999999999948,1.313644,0.6200125
2,PROCESS,2.8666666666666614,1.305645,0.6124815
2,PROCESS,2.883333333333328,1.309975,0.623674
2,PROCESS,2.8999999999999946,1.212409,0.5377105
2,PROCESS,2.916666666666661,1.095893,0.4370469
2,PROCESS,2.933333333333328,1.119804,0.4585336
2,PROCESS,2.9499999999999944,1.110464,0.4226267
2,PROCESS,2.966666666666661,1.122688,0.4142425
2,PROCESS,2.9833333333333276,1.110645,0.399513
2,PROCESS,2.9999999999999942,1.121215,0.4170941
2,PROCESS,3.016666666666661,1.127929,0.4024338
2,PROCESS,3.0333333333333274,1.103094,0.4131565
2,PROCESS,3.049999999999994,1.09485,0.4104843
2,PROCESS,3.0666666666666607,1.126947,0.4038824
2,PROCESS,3.0833333333333273,1.127259,0.4054346
2,PROCESS,3.099999999999994,1.130634,0.4016678
2,PROCESS,3.1166666666666605,1.133708,0.4032104
2,PROCESS,3.133333333333327,1.133555,0.406703
2,PROCESS,3.1499999999999937,1.1155,0.4017202
2,PROCESS,3.1666666666666603,1.128443,0.4047617
2,PROCESS,3.183333333333327,1.118944,0.3998897
2,PROCESS,3.1999999999999935,0.4809379,0.5039141
2,PROCESS,3.21666666666666,-0.3849843,0.6557602
2,PROCESS,3.2333333333333267,-0.4147751,0.688204
2,PROCESS,3.2499999999999933,-0.4388994,0.6849323
2,PROCESS,3.26666666666666,-0.4284946,0.6880504
2,PROCESS,3.2833333333333266,-0.4519467,0.6734567
2,PROCESS,3.299999999999993,-0.4590767,0.6654497
2,PROCESS,3.3166666666666598,-0.4267511,0.6817994
2,PROCESS,3.3333333333333264,-0.4557292,0.6668324
2,PROCESS,3.349999999999993,-0.4557056,0.6683557
2,PROCESS,3.3666666666666596,-0.4630842,0.6755942
2,PROCESS,3.383333333333326,-0.4630842,0.6755942
2,PROCESS,3.399999999999993,-0.4627396,0.6770505
2,PROCESS,3.4166666666666594,-0.4604542,0.6925897
2,PROCESS,3.433333333333326,-0.4851189,0.6921867
2,PROCESS,3.4499999999999926,-0.4872193,0.6866507
2,PROCESS,3.4666666666666592,-0.4608762,0.6977426
2,PROCESS,3.483333333333326,-0.4678048,0.6975979
2,PROCESS,3.4999999999999925,-0.4824643,0.6850258
2,PROCESS,3.516666666666659,-0.4811317,0.6879343
2,PROCESS,3.5333333333333257,-0.4773285,0.6978608
2,PROCESS,3.5499999999999923,-0.4846744,0.6962052
2,PROCESS,3.566666666666659,-0.4827697,0.6824426
2,PROCESS,3.5833333333333255,-0.468641,0.6720513
2,PROCESS,3.599999999999992,-0.4739934,0.665817
2,PROCESS,3.6166666666666587,-0.4767093,0.6886899
2,PROCESS,3.6333333333333253,-0.7469805,0.8943725
2,PROCESS,3.649999999999992,-0.762405,1.098087
2,PROCESS,3.6666666666666585,-0.7291095,1.181946
2,PROCESS,3.683333333333325,-0.7164478,1.284469
2,PROCESS,3.6999999999999917,-0.7261338,1.193156
2,PROCESS,3.7166666666666583,-0.7224742,1.184331
2,PROCESS,3.733333333333325,-0.7306058,1.292052
2,PROCESS,3.7499999999999916,-0.4339757,0.9310217
2,PROCESS,3.766666666666658,-0.4339757,0.9310217
2,PROCESS,3.7833333333333248,-0.1232723,0.7628956
2,PROCESS,3.7999999999999914,0.08421263,0.3506077
2,PROCESS,3.816666666666658,-0.04113855,-0.006370618
2,PROCESS,3.8333333333333246,0.06488381,-0.1000196
2,PROCESS,3.849999999999991,0.03808898,-0.1403016
2,PROCESS,3.866666666666658,0.02813095,-0.1448079
2,PROCESS,3.8833333333333244,0.02328618,-0.1489744
2,PROCESS,3.899999999999991,-0.01703896,-0.1534405
2,PROCESS,3.9166666666666576,0.03309383,-0.1487677
2,PROCESS,3.9333333333333242,0.0003892854,-0.1386579
2,PROCESS,3.949999999999991,0.01508112,-0.1451664
2,PROCESS,3.9666666666666575,0.01508112,-0.1451664
2,PROCESS,3.983333333333324,0.009332437,-0.1483239
2,PROCESS,3.9999999999999907,0.04239632,-0.1436209
2,PROCESS,4.016666666666658,0.009199426,-0.1492522
2,PROCESS,4.033333333333324,-0.01710368,-0.1573915
2,PROCESS,4.049999999999991,0.0102076,-0.1607403
2,PROCESS,4.0666666666666575,0.01007181,-0.1638752
2,PROCESS,4.083333333333324,0.04119027,-0.1626948
2,PROCESS,4.099999999999991,0.03658836,-0.1648734
2,PROCESS,4.116666666666657,-0.06018374,-0.1697421
2,PROCESS,4.133333333333324,-0.3594253,-0.5064396
2,PROCESS,4.149999999999991,-0.3244955,-0.5562924
2,PROCESS,4.166666666666657,-0.3233392,-0.5489342
2,PROCESS,4.183333333333324,-0.3242461,-0.5436067
2,PROCESS,4.19999999999999,-0.320297,-0.5509995
2,PROCESS,4.216666666666657,-0.3308289,-0.5522183
2,PROCESS,4.233333333333324,-0.3269401,-0.5480379
2,PROCESS,4.24999999999999,-0.3202854,-0.5524703
2,PROCESS,4.266666666666657,-0.323144,-0.5512407
2,PROCESS,4.2833333333333234,-0.3569041,-0.547014
2,PROCESS,4.29999999999999,-0.3246263,-0.5408134
2,PROCESS,4.316666666666657,-0.3218932,-0.5451074
