CAPABLE
0.06696789,-0.1043963
0.06696789,-0.1043963
0.1184704,-0.1102426
0.1009737,-0.1065457
0.08654419,-0.1109625
0.08338769,-0.1023223
0.0962382,-0.1176981
0.1350564,-0.1036691
0.1276219,-0.1013853
0.07547094,-0.1110971
0.06372731,-0.1004366
0.05383805,-0.1119196
0.1277464,-0.1069746
0.07223338,-0.1189264
0.04634651,-0.1125631
0.06343184,-0.1078422
0.0449714,-0.1087523
0.04730071,-0.1108004
0.04437572,-0.1143344
0.4999712,0.1516391
0.6026818,0.3344246
0.5891118,0.3277954
0.6095804,0.3301124
0.582054,0.337577
0.62441,0.3197938
0.6290193,0.3307601
0.6273109,0.340004
0.5725276,0.3367097
0.633435,0.3340841
0.6491579,0.3439937
0.599104,0.3577484
0.6574523,0.3406997
0.6290187,0.3220237
0.6453264,0.3361831
0.651412,0.3285244
0.6347627,0.3295997
0.6055796,0.3423674
0.6900626,0.3984009
0.7670464,0.4639632
0.7495885,0.4517003
0.7443142,0.4625293
0.7479926,0.4661101
0.7286104,0.4522807
0.7265768,0.4568667
0.7724382,0.4481629
0.7452483,0.4431435
0.7420337,0.4423696
0.7614195,0.4407619
0.7484642,0.4579373
0.7489607,0.4357327
0.7426211,0.4482509
0.726554,0.4404702
0.7419816,0.4394221
0.7200139,0.4548416
1.010309,0.5594447
1.069852,0.6325213
1.08695,0.6414925
1.095249,0.6481918
1.095823,0.667645
1.086107,0.648115
1.093733,0.6524911
1.086796,0.6502993
1.082657,0.6421002
1.094219,0.6382228
1.090299,0.6499617
1.093091,0.6422825
1.093789,0.6512815
1.103549,0.6525449
1.100274,0.6556281
1.094203,0.6554908
1.101013,0.6620851
1.078245,0.651509
1.088534,0.6623368
1.082242,0.6509604
1.096462,0.6468199
1.070017,0.6581324
1.076188,0.6386271
1.085777,0.6632552
1.074741,0.6574765
1.073169,0.6395067
0.7614662,0.5555316
0.4101325,0.5671169
0.3737063,0.5409573
0.3450119,0.5238861
0.3493188,0.533249
0.363011,0.540013
0.3651504,0.5155345
0.3330993,0.5250664
0.3307424,0.537302
0.3626803,0.5166385
0.3259215,0.5283389
0.3235584,0.5228486
0.3588318,0.5226356
0.3548724,0.5209502
0.3598017,0.5254289
0.3339345,0.5175799
0.3227321,0.5055686
0.3130167,0.5139117
0.3422704,0.5032271
0.3350745,0.4967989
0.3263359,0.5197625
0.3311266,0.5117309
0.3327467,0.5206593
0.3132372,0.5023288
0.3354622,0.5001491
0.3649167,0.5021496
0.3631584,0.4913477
0.3594638,0.5052096
0.432561,0.4907258
0.4147578,0.4971603
0.4509444,0.4843071
0.4165277,0.5025632
0.4494174,0.5078049
0.4283121,0.4940144
0.4468933,0.4863119
0.4697146,0.5011067
0.4179789,0.5008156
0.4205697,0.4860666
0.3827866,0.5054104
0.4081833,0.4937131
0.4508076,0.505236
0.392188,0.4971034
0.428819,0.4813755
0.3959623,0.4733521
0.4457973,0.4756955
0.4238799,0.4560592
0.3910042,0.4673847
0.401926,0.4713362
0.4489261,0.4614505
0.4373813,0.4658851
0.3835286,0.4711766
0.4179011,0.4749075
0.3895385,0.459305
0.4846595,0.2555552
0.4765143,0.2344796
0.5137686,0.2199782
0.5301905,0.2339733
0.549146,0.2113377
0.5526682,0.228693
0.5188209,0.2207257
0.5456867,0.2224706
0.532756,0.2327598
0.4682621,0.2223026
0.4891245,0.2207045
0.5247028,0.2236165
0.5064317,0.2098135
0.4997737,0.2187692
0.4995915,0.2188398
0.5039535,0.2244487
0.4988346,0.2368925
0.5122099,0.2140449
0.47589,0.2185009
0.4991945,0.2130071
0.4991945,0.2130071
0.3397653,0.7104244
0.3454253,0.661723
0.3311755,0.7071834
0.3219948,0.6960401
0.3306923,0.704149
0.3432044,0.7011769
0.2601422,0.6936514
0.3453336,0.7035176
0.2679654,0.7045847
0.3057707,0.7001545
0.3024098,0.7029874
0.2969138,0.6941558
0.3351062,0.685337
0.3178692,0.7074374
0.3361789,0.7055701
0.3271704,0.709615
0.3115558,0.7194339
0.2994354,0.7101287
0.321183,0.6995624
0.2802113,0.7182696
0.2679599,0.7169314
0.3176048,0.7090697
0.314341,0.704922
0.3137158,0.7095204
0.2946993,0.7200341
0.2937505,0.7224329
0.3204776,0.7117647
0.3122446,0.7298502
0.3120514,0.7067319
0.2762944,0.6880947
0.2170366,0.4234702
0.1967505,0.356622
0.1938124,0.1775792
0.2061359,0.06852006
0.2157395,0.006284841
0.2125793,-0.005718803
0.1938436,0.01522872
0.1648738,-0.01797657
0.1971356,0.004040511
0.1624044,-0.007049385
0.2039852,-0.009820024
0.1815653,-0.01876645
0.1366617,-0.02538726
0.1760778,-0.03176536
0.1970988,-0.03843784
0.1552149,-0.04793768
0.1894823,-0.03987134
0.1732284,-0.05418252
0.1743381,-0.05424307
0.1539966,-0.05936045
0.1691726,-0.05217212
0.122549,-0.0670504
0.1459772,-0.05993773
0.1279539,-0.08226755
0.1241494,-0.06322479
0.1121933,-0.06165355
0.1495832,-0.06837168
0.1341491,-0.04992996
0.1184624,-0.0534191
0.1401256,-0.07328015
0.1401256,-0.07328015
0.1291763,-0.06213113
0.09953314,-0.06911995
0.1782788,-0.110755
0.2092283,-0.1495063
0.1557713,-0.1477613

PROCESS
-0.134799,-0.0964544
-0.1509265,-0.1134357
-0.1360845,-0.1097907
-0.1249089,-0.1026519
-0.1301622,-0.1082677
-0.1309743,-0.1061343
-0.1206832,-0.09376407
-0.2544304,0.02882358
-0.288628,0.1225057
-0.2774375,0.1423532
-0.302278,0.1388504
-0.2789871,0.1433929
-0.2735082,0.1543083
-0.2666385,0.1550063
-0.2684422,0.1387561
-0.2645592,0.1489878
-0.2760799,0.145039
-0.2673875,0.1517139
-0.2769274,0.1450811
-0.2968299,0.1477067
-0.2968261,0.1477052
-0.2726455,0.1490573
-0.2483131,0.1500659
-0.2668599,0.1556488
-0.2737946,0.1499364
-0.2677311,0.1660419
-0.3024955,0.1614489
-0.2763639,0.1455868
-0.278106,0.1539995
-0.2802696,0.1460061
-0.2806765,0.1609409
-0.2775739,0.1528639
-0.6348609,0.3340955
-0.7807567,0.3870248
-0.7807567,0.3870248
-0.7888027,0.3822054
-0.7862962,0.3995315
-0.7545061,0.400458
-0.7844977,0.4140888
-0.7934274,0.4174219
-0.8004327,0.4123152
-0.8043394,0.4251551
-0.8084902,0.4115224
-0.7888481,0.4021028
-0.8048235,0.4188453
-0.8073193,0.4164038
-0.8006179,0.4161175
-0.7962558,0.4133231
-0.819466,0.431495
-0.8105475,0.4098341
-0.8202626,0.412954
-0.8276328,0.4158553
-0.8311555,0.4252635
-0.8180877,0.4052489
-0.8187838,0.4045644
-0.8220458,0.4187317
-0.8221041,0.4102509
-0.8243216,0.4081279
-0.8276489,0.4019257
-0.8173184,0.4001355
-0.818398,0.3957329
-0.6431882,0.3671944
-0.1248846,0.3039949
0.2353563,0.1948688
0.2377272,0.1852369
0.2270818,0.1678836
0.2582912,0.1815217
0.2376493,0.1865655
0.2534789,0.1872975
0.2385387,0.164383
0.2192813,0.1775579
0.2484294,0.1753858
0.2480496,0.1735189
0.2265647,0.1710591
0.2296164,0.1759959
0.2449378,0.1648723
0.2300916,0.1658417
0.2372022,0.1762772
0.255555,0.1795965
0.216821,0.1692761
0.250219,0.1731639
0.2452829,0.1693228
0.2396564,0.1637587
0.2506569,0.1709873
0.2128322,0.159351
0.2348364,0.1594431
0.2396565,0.1662626
0.253298,0.1384232
0.251537,0.1485119
0.2221091,0.1436801
0.2085064,0.1441787
